,ha,hb,hab,pa,pb,pab_c,pab_d,irr_conj,irr_disj
80,-1.0,-0.7,0.7000000000000002,0.5,0.904508497187474,0.9643672493730621,0.5716461110572472,0.46436724937306206,0.3328623861302268
81,-1.0,-0.7,0.8,0.5,0.904508497187474,0.9932642277502748,0.8174685537662261,0.4932642277502748,0.08703994342124788
82,-1.0,-0.7,0.9000000000000001,0.5,0.904508497187474,0.8796798141156824,0.9715887829470107,0.3796798141156824,-0.06708028575953673
83,-1.0,-0.7,1.0,0.5,0.904508497187474,0.6564232237067,0.9894886855079644,0.15642322370670003,-0.08498018832049048
84,-1.0,-0.6,-1.0,0.5,0.9755282581475768,0.010511314492036013,0.34357677629329997,-0.489488685507964,0.6319514818542769
85,-1.0,-0.6,-0.9,0.5,0.9755282581475768,0.02841121705298941,0.12032018588431738,-0.47158878294701057,0.8552080722632595
86,-1.0,-0.6,-0.8,0.5,0.9755282581475768,0.1825314462337739,0.006735772249725274,-0.31746855376622607,0.9687924858978515
87,-1.0,-0.6,-0.7,0.5,0.9755282581475768,0.42835388894275284,0.035632750626938166,-0.07164611105724716,0.9398955075206387
88,-1.0,-0.6,-0.6,0.5,0.9755282581475768,0.6948714701916924,0.1986640804123718,0.19487147019169238,0.776864177735205
89,-1.0,-0.6,-0.5,0.5,0.9755282581475768,0.9050997481197381,0.44873764906864866,0.40509974811973815,0.5267906090789282
90,-1.0,-0.6,-0.3999999999999999,0.5,0.9755282581475768,0.9983132116827412,0.7136184953566602,0.49831321168274123,0.2619097627909166
91,-1.0,-0.6,-0.29999999999999993,0.5,0.9755282581475768,0.9475868406207979,0.9167947547029871,0.4475868406207979,0.05873350344458972
92,-1.0,-0.6,-0.19999999999999996,0.5,0.9755282581475768,0.7675731230165596,0.9995781249421208,0.26757312301655956,-0.024049866794544017
93,-1.0,-0.6,-0.09999999999999998,0.5,0.9755282581475768,0.5102697986577039,0.9380562529563297,0.010269798657703944,0.03747200519124716
94,-1.0,-0.6,0.0,0.5,0.9755282581475768,0.25,0.75,-0.25,0.22552825814757682
95,-1.0,-0.6,0.10000000000000009,0.5,0.9755282581475768,0.061943747043670325,0.48973020134229606,-0.43805625295632966,0.48579805680528076
96,-1.0,-0.6,0.20000000000000018,0.5,0.9755282581475768,0.0004218750578790972,0.23242687698344028,-0.4995781249421209,0.7431013811641365
97,-1.0,-0.6,0.30000000000000004,0.5,0.9755282581475768,0.08320524529701309,0.05241315937920263,-0.4167947547029869,0.9231150987683742
98,-1.0,-0.6,0.40000000000000013,0.5,0.9755282581475768,0.2863815046433399,0.001686788317258561,-0.2136184953566601,0.9738414698303183
99,-1.0,-0.6,0.5,0.5,0.9755282581475768,0.5512623509313515,0.09490025188026209,0.05126235093135145,0.8806280062673147
100,-1.0,-0.6,0.6000000000000001,0.5,0.9755282581475768,0.8013359195876282,0.3051285298083077,0.3013359195876282,0.6703997283392691
101,-1.0,-0.6,0.7000000000000002,0.5,0.9755282581475768,0.9643672493730621,0.5716461110572472,0.46436724937306206,0.40388214709032966
102,-1.0,-0.6,0.8,0.5,0.9755282581475768,0.9932642277502748,0.8174685537662261,0.4932642277502748,0.15805970438135075
103,-1.0,-0.6,0.9000000000000001,0.5,0.9755282581475768,0.8796798141156824,0.9715887829470107,0.3796798141156824,0.003939475200566145
104,-1.0,-0.6,1.0,0.5,0.9755282581475768,0.6564232237067,0.9894886855079644,0.15642322370670003,-0.013960427360387606
105,-1.0,-0.5,-1.0,0.5,0.9999999999999999,0.010511314492036013,0.34357677629329997,-0.489488685507964,0.6564232237066999
106,-1.0,-0.5,-0.9,0.5,0.9999999999999999,0.02841121705298941,0.12032018588431738,-0.47158878294701057,0.8796798141156825
107,-1.0,-0.5,-0.8,0.5,0.9999999999999999,0.1825314462337739,0.006735772249725274,-0.31746855376622607,0.9932642277502746
108,-1.0,-0.5,-0.7,0.5,0.9999999999999999,0.42835388894275284,0.035632750626938166,-0.07164611105724716,0.9643672493730617
109,-1.0,-0.5,-0.6,0.5,0.9999999999999999,0.6948714701916924,0.1986640804123718,0.19487147019169238,0.8013359195876281
110,-1.0,-0.5,-0.5,0.5,0.9999999999999999,0.9050997481197381,0.44873764906864866,0.40509974811973815,0.5512623509313512
111,-1.0,-0.5,-0.3999999999999999,0.5,0.9999999999999999,0.9983132116827412,0.7136184953566602,0.49831321168274123,0.28638150464333967
112,-1.0,-0.5,-0.29999999999999993,0.5,0.9999999999999999,0.9475868406207979,0.9167947547029871,0.4475868406207979,0.08320524529701279
113,-1.0,-0.5,-0.19999999999999996,0.5,0.9999999999999999,0.7675731230165596,0.9995781249421208,0.26757312301655956,0.0004218750578790509
114,-1.0,-0.5,-0.09999999999999998,0.5,0.9999999999999999,0.5102697986577039,0.9380562529563297,0.010269798657703944,0.06194374704367023
115,-1.0,-0.5,0.0,0.5,0.9999999999999999,0.25,0.75,-0.25,0.2499999999999999
116,-1.0,-0.5,0.10000000000000009,0.5,0.9999999999999999,0.061943747043670325,0.48973020134229606,-0.43805625295632966,0.5102697986577038
117,-1.0,-0.5,0.20000000000000018,0.5,0.9999999999999999,0.0004218750578790972,0.23242687698344028,-0.4995781249421209,0.7675731230165597
118,-1.0,-0.5,0.30000000000000004,0.5,0.9999999999999999,0.08320524529701309,0.05241315937920263,-0.4167947547029869,0.9475868406207972
119,-1.0,-0.5,0.40000000000000013,0.5,0.9999999999999999,0.2863815046433399,0.001686788317258561,-0.2136184953566601,0.9983132116827413
120,-1.0,-0.5,0.5,0.5,0.9999999999999999,0.5512623509313515,0.09490025188026209,0.05126235093135145,0.9050997481197378
121,-1.0,-0.5,0.6000000000000001,0.5,0.9999999999999999,0.8013359195876282,0.3051285298083077,0.3013359195876282,0.6948714701916923
122,-1.0,-0.5,0.7000000000000002,0.5,0.9999999999999999,0.9643672493730621,0.5716461110572472,0.46436724937306206,0.4283538889427527
123,-1.0,-0.5,0.8,0.5,0.9999999999999999,0.9932642277502748,0.8174685537662261,0.4932642277502748,0.18253144623377382
124,-1.0,-0.5,0.9000000000000001,0.5,0.9999999999999999,0.8796798141156824,0.9715887829470107,0.3796798141156824,0.028411217052989213
125,-1.0,-0.5,1.0,0.5,0.9999999999999999,0.6564232237067,0.9894886855079644,0.15642322370670003,0.010511314492035462
126,-1.0,-0.3999999999999999,-1.0,0.5,0.975528258147577,0.010511314492036013,0.34357677629329997,-0.489488685507964,0.6319514818542771
127,-1.0,-0.3999999999999999,-0.9,0.5,0.975528258147577,0.02841121705298941,0.12032018588431738,-0.47158878294701057,0.8552080722632597
128,-1.0,-0.3999999999999999,-0.8,0.5,0.975528258147577,0.1825314462337739,0.006735772249725274,-0.31746855376622607,0.9687924858978517
129,-1.0,-0.3999999999999999,-0.7,0.5,0.975528258147577,0.42835388894275284,0.035632750626938166,-0.07164611105724716,0.9398955075206389
130,-1.0,-0.3999999999999999,-0.6,0.5,0.975528258147577,0.6948714701916924,0.1986640804123718,0.19487147019169238,0.7768641777352052
131,-1.0,-0.3999999999999999,-0.5,0.5,0.975528258147577,0.9050997481197381,0.44873764906864866,0.40509974811973815,0.5267906090789284
132,-1.0,-0.3999999999999999,-0.3999999999999999,0.5,0.975528258147577,0.9983132116827412,0.7136184953566602,0.49831321168274123,0.2619097627909168
133,-1.0,-0.3999999999999999,-0.29999999999999993,0.5,0.975528258147577,0.9475868406207979,0.9167947547029871,0.4475868406207979,0.05873350344458994
134,-1.0,-0.3999999999999999,-0.19999999999999996,0.5,0.975528258147577,0.7675731230165596,0.9995781249421208,0.26757312301655956,-0.024049866794543795
135,-1.0,-0.3999999999999999,-0.09999999999999998,0.5,0.975528258147577,0.5102697986577039,0.9380562529563297,0.010269798657703944,0.03747200519124738
136,-1.0,-0.3999999999999999,0.0,0.5,0.975528258147577,0.25,0.75,-0.25,0.22552825814757704
137,-1.0,-0.3999999999999999,0.10000000000000009,0.5,0.975528258147577,0.061943747043670325,0.48973020134229606,-0.43805625295632966,0.485798056805281
138,-1.0,-0.3999999999999999,0.20000000000000018,0.5,0.975528258147577,0.0004218750578790972,0.23242687698344028,-0.4995781249421209,0.7431013811641367
139,-1.0,-0.3999999999999999,0.30000000000000004,0.5,0.975528258147577,0.08320524529701309,0.05241315937920263,-0.4167947547029869,0.9231150987683744
140,-1.0,-0.3999999999999999,0.40000000000000013,0.5,0.975528258147577,0.2863815046433399,0.001686788317258561,-0.2136184953566601,0.9738414698303185
141,-1.0,-0.3999999999999999,0.5,0.5,0.975528258147577,0.5512623509313515,0.09490025188026209,0.05126235093135145,0.880628006267315
142,-1.0,-0.3999999999999999,0.6000000000000001,0.5,0.975528258147577,0.8013359195876282,0.3051285298083077,0.3013359195876282,0.6703997283392693
143,-1.0,-0.3999999999999999,0.7000000000000002,0.5,0.975528258147577,0.9643672493730621,0.5716461110572472,0.46436724937306206,0.4038821470903299
144,-1.0,-0.3999999999999999,0.8,0.5,0.975528258147577,0.9932642277502748,0.8174685537662261,0.4932642277502748,0.15805970438135097
145,-1.0,-0.3999999999999999,0.9000000000000001,0.5,0.975528258147577,0.8796798141156824,0.9715887829470107,0.3796798141156824,0.003939475200566367
146,-1.0,-0.3999999999999999,1.0,0.5,0.975528258147577,0.6564232237067,0.9894886855079644,0.15642322370670003,-0.013960427360387384
147,-1.0,-0.29999999999999993,-1.0,0.5,0.9045084971874734,0.010511314492036013,0.34357677629329997,-0.489488685507964,0.5609317208941734
148,-1.0,-0.29999999999999993,-0.9,0.5,0.9045084971874734,0.02841121705298941,0.12032018588431738,-0.47158878294701057,0.784188311303156
149,-1.0,-0.29999999999999993,-0.8,0.5,0.9045084971874734,0.1825314462337739,0.006735772249725274,-0.31746855376622607,0.8977727249377481
150,-1.0,-0.29999999999999993,-0.7,0.5,0.9045084971874734,0.42835388894275284,0.035632750626938166,-0.07164611105724716,0.8688757465605352
151,-1.0,-0.29999999999999993,-0.6,0.5,0.9045084971874734,0.6948714701916924,0.1986640804123718,0.19487147019169238,0.7058444167751016
152,-1.0,-0.29999999999999993,-0.5,0.5,0.9045084971874734,0.9050997481197381,0.44873764906864866,0.40509974811973815,0.45577084811882473
153,-1.0,-0.29999999999999993,-0.3999999999999999,0.5,0.9045084971874734,0.9983132116827412,0.7136184953566602,0.49831321168274123,0.19089000183081317
154,-1.0,-0.29999999999999993,-0.29999999999999993,0.5,0.9045084971874734,0.9475868406207979,0.9167947547029871,0.4475868406207979,-0.01228625751551371
155,-1.0,-0.29999999999999993,-0.19999999999999996,0.5,0.9045084971874734,0.7675731230165596,0.9995781249421208,0.26757312301655956,-0.09506962775464745
156,-1.0,-0.29999999999999993,-0.09999999999999998,0.5,0.9045084971874734,0.5102697986577039,0.9380562529563297,0.010269798657703944,-0.03354775576885627
157,-1.0,-0.29999999999999993,0.0,0.5,0.9045084971874734,0.25,0.75,-0.25,0.1545084971874734
158,-1.0,-0.29999999999999993,0.10000000000000009,0.5,0.9045084971874734,0.061943747043670325,0.48973020134229606,-0.43805625295632966,0.41477829584517734
159,-1.0,-0.29999999999999993,0.20000000000000018,0.5,0.9045084971874734,0.0004218750578790972,0.23242687698344028,-0.4995781249421209,0.6720816202040332
160,-1.0,-0.29999999999999993,0.30000000000000004,0.5,0.9045084971874734,0.08320524529701309,0.05241315937920263,-0.4167947547029869,0.8520953378082707
161,-1.0,-0.29999999999999993,0.40000000000000013,0.5,0.9045084971874734,0.2863815046433399,0.001686788317258561,-0.2136184953566601,0.9028217088702148
162,-1.0,-0.29999999999999993,0.5,0.5,0.9045084971874734,0.5512623509313515,0.09490025188026209,0.05126235093135145,0.8096082453072113
163,-1.0,-0.29999999999999993,0.6000000000000001,0.5,0.9045084971874734,0.8013359195876282,0.3051285298083077,0.3013359195876282,0.5993799673791658
164,-1.0,-0.29999999999999993,0.7000000000000002,0.5,0.9045084971874734,0.9643672493730621,0.5716461110572472,0.46436724937306206,0.33286238613022623
165,-1.0,-0.29999999999999993,0.8,0.5,0.9045084971874734,0.9932642277502748,0.8174685537662261,0.4932642277502748,0.08703994342124732
166,-1.0,-0.29999999999999993,0.9000000000000001,0.5,0.9045084971874734,0.8796798141156824,0.9715887829470107,0.3796798141156824,-0.06708028575953728
167,-1.0,-0.29999999999999993,1.0,0.5,0.9045084971874734,0.6564232237067,0.9894886855079644,0.15642322370670003,-0.08498018832049103
168,-1.0,-0.19999999999999996,-1.0,0.5,0.7938926261462367,0.010511314492036013,0.34357677629329997,-0.489488685507964,0.4503158498529367
169,-1.0,-0.19999999999999996,-0.9,0.5,0.7938926261462367,0.02841121705298941,0.12032018588431738,-0.47158878294701057,0.6735724402619193
170,-1.0,-0.19999999999999996,-0.8,0.5,0.7938926261462367,0.1825314462337739,0.006735772249725274,-0.31746855376622607,0.7871568538965114
171,-1.0,-0.19999999999999996,-0.7,0.5,0.7938926261462367,0.42835388894275284,0.035632750626938166,-0.07164611105724716,0.7582598755192985
172,-1.0,-0.19999999999999996,-0.6,0.5,0.7938926261462367,0.6948714701916924,0.1986640804123718,0.19487147019169238,0.5952285457338649
173,-1.0,-0.19999999999999996,-0.5,0.5,0.7938926261462367,0.9050997481197381,0.44873764906864866,0.40509974811973815,0.345154977077588
174,-1.0,-0.19999999999999996,-0.3999999999999999,0.5,0.7938926261462367,0.9983132116827412,0.7136184953566602,0.49831321168274123,0.08027413078957646
175,-1.0,-0.19999999999999996,-0.29999999999999993,0.5,0.7938926261462367,0.9475868406207979,0.9167947547029871,0.4475868406207979,-0.12290212855675042
176,-1.0,-0.19999999999999996,-0.19999999999999996,0.5,0.7938926261462367,0.7675731230165596,0.9995781249421208,0.26757312301655956,-0.20568549879588416
177,-1.0,-0.19999999999999996,-0.09999999999999998,0.5,0.7938926261462367,0.5102697986577039,0.9380562529563297,0.010269798657703944,-0.14416362681009298
178,-1.0,-0.19999999999999996,0.0,0.5,0.7938926261462367,0.25,0.75,-0.25,0.04389262614623668
179,-1.0,-0.19999999999999996,0.10000000000000009,0.5,0.7938926261462367,0.061943747043670325,0.48973020134229606,-0.43805625295632966,0.3041624248039406
180,-1.0,-0.19999999999999996,0.20000000000000018,0.5,0.7938926261462367,0.0004218750578790972,0.23242687698344028,-0.4995781249421209,0.5614657491627963
181,-1.0,-0.19999999999999996,0.30000000000000004,0.5,0.7938926261462367,0.08320524529701309,0.05241315937920263,-0.4167947547029869,0.741479466767034
182,-1.0,-0.19999999999999996,0.40000000000000013,0.5,0.7938926261462367,0.2863815046433399,0.001686788317258561,-0.2136184953566601,0.7922058378289781
183,-1.0,-0.19999999999999996,0.5,0.5,0.7938926261462367,0.5512623509313515,0.09490025188026209,0.05126235093135145,0.6989923742659746
184,-1.0,-0.19999999999999996,0.6000000000000001,0.5,0.7938926261462367,0.8013359195876282,0.3051285298083077,0.3013359195876282,0.488764096337929
185,-1.0,-0.19999999999999996,0.7000000000000002,0.5,0.7938926261462367,0.9643672493730621,0.5716461110572472,0.46436724937306206,0.22224651508898952
186,-1.0,-0.19999999999999996,0.8,0.5,0.7938926261462367,0.9932642277502748,0.8174685537662261,0.4932642277502748,-0.02357592761998939
187,-1.0,-0.19999999999999996,0.9000000000000001,0.5,0.7938926261462367,0.8796798141156824,0.9715887829470107,0.3796798141156824,-0.177696156800774
188,-1.0,-0.19999999999999996,1.0,0.5,0.7938926261462367,0.6564232237067,0.9894886855079644,0.15642322370670003,-0.19559605936172775
189,-1.0,-0.09999999999999998,-1.0,0.5,0.6545084971874736,0.010511314492036013,0.34357677629329997,-0.489488685507964,0.31093172089417365
190,-1.0,-0.09999999999999998,-0.9,0.5,0.6545084971874736,0.02841121705298941,0.12032018588431738,-0.47158878294701057,0.5341883113031562
191,-1.0,-0.09999999999999998,-0.8,0.5,0.6545084971874736,0.1825314462337739,0.006735772249725274,-0.31746855376622607,0.6477727249377483
192,-1.0,-0.09999999999999998,-0.7,0.5,0.6545084971874736,0.42835388894275284,0.035632750626938166,-0.07164611105724716,0.6188757465605355
193,-1.0,-0.09999999999999998,-0.6,0.5,0.6545084971874736,0.6948714701916924,0.1986640804123718,0.19487147019169238,0.4558444167751018
194,-1.0,-0.09999999999999998,-0.5,0.5,0.6545084971874736,0.9050997481197381,0.44873764906864866,0.40509974811973815,0.20577084811882496
195,-1.0,-0.09999999999999998,-0.3999999999999999,0.5,0.6545084971874736,0.9983132116827412,0.7136184953566602,0.49831321168274123,-0.059109998169186606
196,-1.0,-0.09999999999999998,-0.29999999999999993,0.5,0.6545084971874736,0.9475868406207979,0.9167947547029871,0.4475868406207979,-0.2622862575155135
197,-1.0,-0.09999999999999998,-0.19999999999999996,0.5,0.6545084971874736,0.7675731230165596,0.9995781249421208,0.26757312301655956,-0.3450696277546472
198,-1.0,-0.09999999999999998,-0.09999999999999998,0.5,0.6545084971874736,0.5102697986577039,0.9380562529563297,0.010269798657703944,-0.28354775576885605
199,-1.0,-0.09999999999999998,0.0,0.5,0.6545084971874736,0.25,0.75,-0.25,-0.09549150281252639
200,-1.0,-0.09999999999999998,0.10000000000000009,0.5,0.6545084971874736,0.061943747043670325,0.48973020134229606,-0.43805625295632966,0.16477829584517756
